key,group,subgroup,model,prompt,subject,window,true_label,n_citations_raw,latency_sec,local_faithfulness,local_relevance,local_completeness
dalia|S3|w711|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,0,7.97,0,0,0
dalia|S3|w788|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,0,7.43,0,0,0
dalia|S3|w789|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,3,8.25,0,0,0
dalia|S3|w813|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,3,8.31,2,3,2
dalia|S3|w820|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,2,8.48,2,3,2
dalia|S3|w824|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,3,10.46,2,2,1
mitbihv2|213|w35,mitbih,labeled,qwen3.5:9b,150,213,35.0,VEB,3,21.1,3,3,3
mitbihv2|213|w15,mitbih,labeled,qwen3.5:9b,150,213,15.0,VEB,2,9.82,2,3,3
mitbihv2|213|w17,mitbih,labeled,qwen3.5:9b,150,213,17.0,VEB,2,10.0,2,3,3
mitbihv2|213|w6,mitbih,labeled,qwen3.5:9b,150,213,6.0,VEB,5,12.21,2,3,2
mitbihv2|200|w36,mitbih,labeled,qwen3.5:9b,150,200,36.0,VEB,3,11.27,2,3,3
mitbihv2|200|w46,mitbih,labeled,qwen3.5:9b,150,200,46.0,VEB,4,11.59,2,3,2
mitbihv2|213|w4,mitbih,labeled,qwen3.5:9b,150,213,4.0,VEB,4,12.55,2,3,2
mitbihv2|213|w19,mitbih,labeled,qwen3.5:9b,150,213,19.0,VEB,4,12.73,2,3,2
mitbihv2|200|w19,mitbih,labeled,qwen3.5:9b,150,200,19.0,VEB,4,13.84,3,3,3
mitbihv2|200|w37,mitbih,labeled,qwen3.5:9b,150,200,37.0,VEB,2,8.62,3,3,3
mitbihv2|200|w39,mitbih,labeled,qwen3.5:9b,150,200,39.0,VEB,4,11.2,2,3,3
mitbihv2|200|w40,mitbih,labeled,qwen3.5:9b,150,200,40.0,VEB,5,11.28,3,3,3
mitbihv2|200|w41,mitbih,labeled,qwen3.5:9b,150,200,41.0,VEB,2,10.45,3,3,3
mitbihv2|200|w43,mitbih,labeled,qwen3.5:9b,150,200,43.0,VEB,3,11.29,2,3,2
mitbihv2|200|w48,mitbih,labeled,qwen3.5:9b,150,200,48.0,VEB,4,12.9,2,3,3
mitbihv2|210|w36,mitbih,labeled,qwen3.5:9b,150,210,36.0,VEB,3,12.5,2,3,2
mitbihv2|213|w5,mitbih,labeled,qwen3.5:9b,150,213,5.0,VEB,3,10.84,2,3,3
mitbihv2|213|w7,mitbih,labeled,qwen3.5:9b,150,213,7.0,VEB,3,11.23,2,3,2
mitbihv2|213|w27,mitbih,labeled,qwen3.5:9b,150,213,27.0,VEB,3,12.61,2,3,2
mitbihv2|233|w4,mitbih,labeled,qwen3.5:9b,150,233,4.0,VEB,4,12.65,2,3,2
mitbihv2|200|w6,mitbih,labeled,qwen3.5:9b,150,200,6.0,VEB,3,9.43,2,3,2
mitbihv2|200|w32,mitbih,labeled,qwen3.5:9b,150,200,32.0,VEB,4,11.42,3,3,3
mitbihv2|200|w33,mitbih,labeled,qwen3.5:9b,150,200,33.0,VEB,1,8.12,2,3,2
mitbihv2|200|w42,mitbih,labeled,qwen3.5:9b,150,200,42.0,VEB,4,9.73,3,3,3
mitbihv2|213|w16,mitbih,labeled,qwen3.5:9b,150,213,16.0,VEB,3,9.54,2,3,3
mitbihv2|234|w28,mitbih,labeled,qwen3.5:9b,150,234,28.0,SVEB,2,8.87,2,3,2
mitbihv2|232|w23,mitbih,labeled,qwen3.5:9b,150,232,23.0,SVEB,3,9.69,2,3,3
mitbihv2|232|w22,mitbih,labeled,qwen3.5:9b,150,232,22.0,SVEB,3,10.13,2,3,2
mitbihv2|232|w7,mitbih,labeled,qwen3.5:9b,150,232,7.0,SVEB,2,9.41,3,3,2
mitbihv2|232|w52,mitbih,labeled,qwen3.5:9b,150,232,52.0,SVEB,3,11.22,2,3,2
mitbihv2|232|w16,mitbih,labeled,qwen3.5:9b,150,232,16.0,SVEB,3,10.5,3,3,3
mitbihv2|232|w50,mitbih,labeled,qwen3.5:9b,150,232,50.0,SVEB,2,9.98,2,3,3
mitbihv2|232|w26,mitbih,labeled,qwen3.5:9b,150,232,26.0,SVEB,2,8.09,3,3,3
mitbihv2|232|w59,mitbih,labeled,qwen3.5:9b,150,232,59.0,SVEB,3,9.84,3,3,2
mitbihv2|232|w4,mitbih,labeled,qwen3.5:9b,150,232,4.0,SVEB,2,9.59,2,3,2
mitbihv2|232|w13,mitbih,labeled,qwen3.5:9b,150,232,13.0,SVEB,2,8.34,2,3,3
mitbihv2|232|w48,mitbih,labeled,qwen3.5:9b,150,232,48.0,SVEB,3,10.49,2,3,2
mitbihv2|232|w49,mitbih,labeled,qwen3.5:9b,150,232,49.0,SVEB,0,8.76,2,3,2
mitbihv2|232|w55,mitbih,labeled,qwen3.5:9b,150,232,55.0,SVEB,2,8.95,3,3,3
mitbihv2|232|w58,mitbih,labeled,qwen3.5:9b,150,232,58.0,SVEB,3,10.14,3,3,3
mitbihv2|232|w14,mitbih,labeled,qwen3.5:9b,150,232,14.0,SVEB,5,11.1,3,3,3
mitbihv2|232|w17,mitbih,labeled,qwen3.5:9b,150,232,17.0,SVEB,3,9.83,2,3,3
mitbihv2|232|w18,mitbih,labeled,qwen3.5:9b,150,232,18.0,SVEB,3,10.72,2,3,3
mitbihv2|232|w19,mitbih,labeled,qwen3.5:9b,150,232,19.0,SVEB,3,10.84,2,3,2
mitbihv2|232|w20,mitbih,labeled,qwen3.5:9b,150,232,20.0,SVEB,4,11.4,2,3,3
mitbihv2|232|w24,mitbih,labeled,qwen3.5:9b,150,232,24.0,SVEB,3,11.16,3,3,3
mitbihv2|232|w30,mitbih,labeled,qwen3.5:9b,150,232,30.0,SVEB,4,11.35,3,3,3
mitbihv2|232|w34,mitbih,labeled,qwen3.5:9b,150,232,34.0,SVEB,2,9.48,2,3,2
mitbihv2|232|w38,mitbih,labeled,qwen3.5:9b,150,232,38.0,SVEB,3,10.74,3,3,3
mitbihv2|232|w40,mitbih,labeled,qwen3.5:9b,150,232,40.0,SVEB,2,9.16,2,3,3
